review,clean_review,tokens
i have been using this product for just shy of two months and have not noticed any change in the size of my pores ,using product shy two months not noticed change size pores,"['using', 'product', 'shy', 'two', 'months', 'not', 'noticed', 'change', 'size', 'pores']"
in two weeks i can already see a difference in the improved condition of my skin. highly recommend this product. ,two weeks already see difference improved condition skin . highly recommend product .,"['two', 'weeks', 'already', 'see', 'difference', 'improved', 'condition', 'skin', '.', 'highly', 'recommend', 'product', '.']"
worth the value. makes my skin smooth and soft. very good quality skin smooth and soft,worth value . makes skin smooth soft . good quality skin smooth soft,"['worth', 'value', '.', 'makes', 'skin', 'smooth', 'soft', '.', 'good', 'quality', 'skin', 'smooth', 'soft']"
this serum helps my skin so much especially in n this dry winter air.  it keeps my skin smooth and hydrated.  definitely a win ,serum helps skin much especially n dry winter air . keeps skin smooth hydrated . definitely win,"['serum', 'helps', 'skin', 'much', 'especially', 'n', 'dry', 'winter', 'air', '.', 'keeps', 'skin', 'smooth', 'hydrated', '.', 'definitely', 'win']"
better wear sunglssses near me my face is glowy love this product.  it smells yummy too. ,better wear sunglssses near face glowy love product . smells yummy .,"['better', 'wear', 'sunglssses', 'near', 'face', 'glowy', 'love', 'product', '.', 'smells', 'yummy', '.']"
allergic to this. im not sure whats in it allergic to this product,allergic . im not sure whats allergic product,"['allergic', '.', 'im', 'not', 'sure', 'whats', 'allergic', 'product']"
i keep forgetting to review this item and just want to say it helps my skin so much and my make up looks beautiful with it ,keep forgetting review item want say helps skin much make looks beautiful,"['keep', 'forgetting', 'review', 'item', 'want', 'say', 'helps', 'skin', 'much', 'make', 'looks', 'beautiful']"
this is the one thing that has sold me on the whole pacifica line. smells good affordable vegancrueltyfree good ingredients and glass packaging which i love very brightening and after a week of use ive noticed my pores looking in better shape. i expect my skin to continue improving as i use it. ,one thing sold whole pacifica line . smells good affordable vegancrueltyfree good ingredients glass packaging love brightening week use ive noticed pores looking better shape . expect skin continue improving use .,"['one', 'thing', 'sold', 'whole', 'pacifica', 'line', '.', 'smells', 'good', 'affordable', 'vegancrueltyfree', 'good', 'ingredients', 'glass', 'packaging', 'love', 'brightening', 'week', 'use', 'ive', 'noticed', 'pores', 'looking', 'better', 'shape', '.', 'expect', 'skin', 'continue', 'improving', 'use', '.']"
 sad its a gift,sad gift,"['sad', 'gift']"
this product does not do what it says it does it dried my skin out no glow nothing its not a good face serum at all. not happy with product,product not says dried skin no glow nothing not good face serum . not happy product,"['product', 'not', 'says', 'dried', 'skin', 'no', 'glow', 'nothing', 'not', 'good', 'face', 'serum', '.', 'not', 'happy', 'product']"
i use this serum nightly with the retinol moisturizer. i like that my skin feels smoother. fine lines seem better. ,use serum nightly retinol moisturizer . like skin feels smoother . fine lines seem better .,"['use', 'serum', 'nightly', 'retinol', 'moisturizer', '.', 'like', 'skin', 'feels', 'smoother', '.', 'fine', 'lines', 'seem', 'better', '.']"
received it opened and there was no seal. not sure if its been used because there us no way to know as it is a pump not a jar open pack no seal . returning,received opened no seal . not sure used us no way know pump not jar open pack no seal . returning,"['received', 'opened', 'no', 'seal', '.', 'not', 'sure', 'used', 'us', 'no', 'way', 'know', 'pump', 'not', 'jar', 'open', 'pack', 'no', 'seal', '.', 'returning']"
oh my god. i wish i had taken before and after pictures. i didnt think to do it because i wasnt expecting to believe the hype. this product is magical. i have been chasing glowy dewy skin my entire life. spent thousands upon thousands of dollars on makeup and skincare. this serum has given it to me. as a beautician i have access to the best makeup and tools on the market i no longer go out with makeup on because my natural skin looks better than makeup. retinol is a product that should not be used during pregnancy or if you have sensitive skin. talk with a dermatologist if youre unsure at all.notes do not use more than 3 times a week or it will cause negative reactions. layer with matching retinol cream for extra strength. be very careful when using other acids in combination with this product any exfoliating acid will burn the skin. to get an ethereal glow from this product it is important to layer it with toner and moisturizer. i use watermelon glow toner and switch between a few moisturizers tacha beauty of joseon mizon etc. ,oh god . wish taken pictures . didnt think wasnt expecting believe hype . product magical . chasing glowy dewy skin entire life . spent thousands upon thousands dollars makeup skincare . serum given . beautician access best makeup tools market no longer go makeup natural skin looks better makeup . retinol product not used pregnancy sensitive skin . talk dermatologist youre unsure all.notes not use 3 times week cause negative reactions . layer matching retinol cream extra strength . careful using acids combination product exfoliating acid burn skin . get ethereal glow product important layer toner moisturizer . use watermelon glow toner switch moisturizers tacha beauty joseon mizon etc .,"['oh', 'god', '.', 'wish', 'taken', 'pictures', '.', 'didnt', 'think', 'wasnt', 'expecting', 'believe', 'hype', '.', 'product', 'magical', '.', 'chasing', 'glowy', 'dewy', 'skin', 'entire', 'life', '.', 'spent', 'thousands', 'upon', 'thousands', 'dollars', 'makeup', 'skincare', '.', 'serum', 'given', '.', 'beautician', 'access', 'best', 'makeup', 'tools', 'market', 'no', 'longer', 'go', 'makeup', 'natural', 'skin', 'looks', 'better', 'makeup', '.', 'retinol', 'product', 'not', 'used', 'pregnancy', 'sensitive', 'skin', '.', 'talk', 'dermatologist', 'youre', 'unsure', 'all.notes', 'not', 'use', '3', 'times', 'week', 'cause', 'negative', 'reactions', '.', 'layer', 'matching', 'retinol', 'cream', 'extra', 'strength', '.', 'careful', 'using', 'acids', 'combination', 'product', 'exfoliating', 'acid', 'burn', 'skin', '.', 'get', 'ethereal', 'glow', 'product', 'important', 'layer', 'toner', 'moisturizer', '.', 'use', 'watermelon', 'glow', 'toner', 'switch', 'moisturizers', 'tacha', 'beauty', 'joseon', 'mizon', 'etc', '.']"
i was excited to try this product but it made my face itch. it drove me crazy. it just wasnt made for my skin i guess. it made my face itch,excited try product made face itch . drove crazy . wasnt made skin guess . made face itch,"['excited', 'try', 'product', 'made', 'face', 'itch', '.', 'drove', 'crazy', '.', 'wasnt', 'made', 'skin', 'guess', '.', 'made', 'face', 'itch']"
keeps skin clear and reduces fine lines ,keeps skin clear reduces fine lines,"['keeps', 'skin', 'clear', 'reduces', 'fine', 'lines']"
there was no safety seal on the bottle. ,no safety seal bottle .,"['no', 'safety', 'seal', 'bottle', '.']"
works great  bottle is to small  ,works great bottle small,"['works', 'great', 'bottle', 'small']"
 use on clean skin,use clean skin,"['use', 'clean', 'skin']"
my pores are definitely smaller and my face is clearer. ive been using this for almost 3 months now. ,pores definitely smaller face clearer . ive using almost 3 months .,"['pores', 'definitely', 'smaller', 'face', 'clearer', '.', 'ive', 'using', 'almost', '3', 'months', '.']"
the smell is atrocious. i question the authenticity of this product. it smells like acetone unlike the same product from ulta i usualy buy. there was no protective seal on the bottle so its definitely trash. id return it but its not optional. ,smell atrocious . question authenticity product . smells like acetone unlike product ulta usualy buy . no protective seal bottle definitely trash . id return not optional .,"['smell', 'atrocious', '.', 'question', 'authenticity', 'product', '.', 'smells', 'like', 'acetone', 'unlike', 'product', 'ulta', 'usualy', 'buy', '.', 'no', 'protective', 'seal', 'bottle', 'definitely', 'trash', '.', 'id', 'return', 'not', 'optional', '.']"
the only pore reduction product that has ever worked for me. you can see a maior difference in a week. easy to use. no scent. and with consistency and allowing it to air dry it will be even more effective. i bought a second bottle. love love it. i also love that it comes with a dropper. you get more product out. the squirt type bottles are wasteful. a little goes a long way and i mainly got this for the pores on my nose and cheeks. this is great stuff,pore reduction product ever worked . see maior difference week . easy use . no scent . consistency allowing air dry even effective . bought second bottle . love love . also love comes dropper . get product . squirt type bottles wasteful . little goes long way mainly got pores nose cheeks . great stuff,"['pore', 'reduction', 'product', 'ever', 'worked', '.', 'see', 'maior', 'difference', 'week', '.', 'easy', 'use', '.', 'no', 'scent', '.', 'consistency', 'allowing', 'air', 'dry', 'even', 'effective', '.', 'bought', 'second', 'bottle', '.', 'love', 'love', '.', 'also', 'love', 'comes', 'dropper', '.', 'get', 'product', '.', 'squirt', 'type', 'bottles', 'wasteful', '.', 'little', 'goes', 'long', 'way', 'mainly', 'got', 'pores', 'nose', 'cheeks', '.', 'great', 'stuff']"
